TimeStep simtime s1 s2 s3 p1 p2 p3 p1_abs p2_abs p3_abs p1_vir p2_vir p3_vir Px Py Pz
0 0.0 0.0 0.0 0.0 -6.02938143856591e-14 -2.28294538828777e-13 3.68913788406644e-14 -0.0169156277237318 -0.0288217557331112 -0.0137864128990802 -0.0116042936287732 -0.0230097555733488 -0.00861311745645912 1.22710346651529 29.9268878580328 0.0174064850543818
# Fix print output for fix pout0
380000 18.8775 0.0058181255397815 -0.00755097999999982 0.00117648658752556 0.0173355688929455 -0.236034639181607 0.0141128422376138 0.000419941169274009 -0.26485639491449 0.00032642933849665 0.00564471460131328 -0.259078380472546 0.00573456473953466 -1.9176364513082 26.1754043538014 -0.00662805209386774
385000 19.1275 0.00600419601357959 -0.00765097999999985 0.0011116150564755 0.0173010861075456 -0.23055490044992 0.0136950470979061 0.000385458383874108 -0.259376656182803 -9.13658012109755e-05 0.00578278220425801 -0.253823333559357 0.00514240539404613 -2.0296574228184 26.0971897154707 0.0339005486774593
390000 19.3775 0.00598831704765292 -0.00775097999999994 0.00118244033302929 0.0155547861268715 -0.2391787491627 0.0138187682151976 -0.00136084159680001 -0.268000504895582 3.23553160805453e-05 0.00418901437198469 -0.262406619500505 0.00532676413793276 -2.02513907363046 26.0418435635964 0.0103091652654378
395000 19.6275 0.006147617668143 -0.0078509799999998 0.00112584085142163 0.0184362706523181 -0.241885047362607 0.0137325894332887 0.00152064292864665 -0.27070680309549 -5.38234658283617e-05 0.00684378075004532 -0.264991235275001 0.00531374030390345 -2.09374581431506 25.9904854582169 0.0110380352840789
400000 19.8775 0.00623066521023162 -0.00795097999999988 0.00109703216149885 0.0158896420941517 -0.25245963418668 0.0143833665679292 -0.00102598562951977 -0.281281389919563 0.00059695366881206 0.00423478106211174 -0.275512949149143 0.00601932550494547 -2.14593030152713 25.9537880269362 -0.0351874401071827
405000 20.1275 0.00641247917706671 -0.00805097999999993 0.000967152542110657 0.0173583185714026 -0.264972595869773 0.0130580308077932 0.000442690847731128 -0.293794351602656 -0.000728382091323875 0.00580849834344159 -0.288147307184108 0.00449466125016406 -2.2375213910208 25.9128349675512 -0.0110053887720197
410000 20.3775 0.00643151529712205 -0.00815097999999979 0.00108137523556124 0.017623606656066 -0.262412980829794 0.0139624317410541 0.00070797893239452 -0.291234736562677 0.00017601884193701 0.00615189563129915 -0.28562515240083 0.00550349283857931 -2.23527822699446 25.8524505553605 -0.00922830011087786
415000 20.6275 0.00632242657505127 -0.00825097999999991 0.00128103919417573 0.0158263389898577 -0.268980099996716 0.0145311360302038 -0.00108928873381381 -0.297801855729599 0.000744723131086712 0.00429761172799439 -0.292126225873257 0.00621282087255758 -2.18307371051572 25.8041694377374 0.0330362587419691
420000 20.8775 0.0065137209263795 -0.00835097999999988 0.00119852375570211 0.017679165518267 -0.269763070423185 0.0126477086020838 0.000763537794595482 -0.298584826156068 -0.00113870429703327 0.00604896622301799 -0.293012096545445 0.00424433715063204 -2.27965060668391 25.7321453057204 0.0243848198455128
425000 21.1275 0.00636849272190813 -0.00845097999999982 0.00146730137451639 0.0169740820044258 -0.268766978387361 0.0141429363625652 5.84542807543259e-05 -0.297588734120244 0.000356523463448118 0.00543150358231607 -0.29187290462709 0.00559541105444551 -2.18927629273422 25.6715993565215 0.00608667313617697
430000 21.3775 0.0064445253344046 -0.00855097999999994 0.00147371109995411 0.0158146698350787 -0.274735193124167 0.0146690451660327 -0.00110095788859284 -0.30355694885705 0.000882632266915593 0.00429994108861522 -0.297927616973764 0.00616417149177411 -2.24162091085024 25.618207071323 -0.0210052040891424
435000 21.6275 0.00674009428415573 -0.00865097999999984 0.00125735965361395 0.0179262026338087 -0.278882273408218 0.0123776599946351 0.00101057491013723 -0.307704029141101 -0.001408752904482 0.00635566070747832 -0.302104660327117 0.00413041415557163 -2.39508519653608 25.5418997759204 -0.0222940098571821
440000 21.8775 0.00661159520490347 -0.00875097999999985 0.00145553485439134 0.0170337500178807 -0.287715916442377 0.0148860072433161 0.000118122294209189 -0.31653767217526 0.00109959434419904 0.00540899209120901 -0.31086535211693 0.00657848355158154 -2.31207596847237 25.5170620103943 -0.0135052864647673
