TimeStep	simtime	s1	s2	s3	p1	p2	p3	Px	Py	Pz
835000	41.6275	0.007318022	-0.01665098	0.00754855	3.74E-05	-1.466331091	-0.003261914	-18.48105112	-10.51308771	-13.86910427
840000	41.8775	0.007345153	-0.01675098	0.00762975	-0.001681284	-1.467846637	-0.002429529	-18.48417197	-10.86745914	-13.88396296
845000	42.1275	0.007410928	-0.01685098	0.00763969	-0.002033951	-1.484721032	-0.00355714	-18.48284379	-11.04457922	-13.87275955
850000	42.3775	0.00747567	-0.01695098	0.007695119	-0.000173011	-1.475252508	-0.003272437	-18.4975302	-11.93620532	-13.87340572
855000	42.6275	0.007513613	-0.01705098	0.007746866	-0.002507774	-1.49342139	-0.002124721	-18.50119399	-13.04387839	-13.8846889
860000	42.8775	0.007567825	-0.01715098	0.007784265	-0.000651474	-1.508325969	-0.004520007	-18.50426293	-12.93512916	-13.86837686
865000	43.1275	0.007603343	-0.01725098	0.007822552	-0.001720393	-1.525304387	-0.003056384	-18.50496622	-12.67302554	-13.8831675
870000	43.3775	0.007669207	-0.01735098	0.007887078	-0.00077846	-1.546789055	-0.002945165	-18.51331661	-12.19349502	-13.87781219
875000	43.6275	0.007691749	-0.01745098	0.007919565	-0.001781269	-1.576890186	-0.003770188	-18.51241554	-11.81571725	-13.88222725
880000	43.8775	0.007722666	-0.01755098	0.007994955	-0.000741286	-1.596107764	-0.002556514	-18.51201162	-11.86227764	-13.88094081
885000	44.1275	0.007793902	-0.01765098	0.008002017	-0.002061188	-1.603387607	-0.003647599	-18.52567296	-12.52891079	-13.88303574
890000	44.3775	0.007797656	-0.01775098	0.00812166	-0.001028498	-1.61885127	-0.002581067	-18.51321621	-12.96443254	-13.88117772
895000	44.6275	0.007910456	-0.01785098	0.00807093	-0.001293718	-1.639959248	-0.003276849	-18.534768	-12.75195525	-13.88398447
900000	44.8775	0.007931458	-0.01795098	0.008146653	-0.001247966	-1.663636601	-0.003573999	-18.5244097	-12.35449847	-13.88455226
905000	45.1275	0.007938611	-0.01805098	0.008228978	-0.001228095	-1.683651538	-0.003429158	-18.53287815	-12.62064209	-13.88388847
910000	45.3775	0.008015247	-0.01815098	0.008267425	-0.002166533	-1.697591284	-0.002160263	-18.54037169	-13.08225353	-13.89738219
915000	45.6275	0.008090412	-0.01825098	0.008261416	5.71E-05	-1.717303832	-0.003992543	-18.53292915	-12.63422042	-13.88695892
920000	45.8775	0.008071947	-0.01835098	0.008374205	-0.002485921	-1.742256746	-0.002983889	-18.53865907	-12.72499847	-13.88880115
925000	46.1275	0.008168029	-0.01845098	0.008389394	-0.000812647	-1.762837685	-0.002733459	-18.5542908	-12.34175436	-13.89256688
930000	46.3775	0.008159483	-0.01855098	0.008461018	-0.000635233	-1.781521292	-0.003722494	-18.54296724	-12.45530139	-13.8897433
935000	46.6275	0.0082466	-0.01865098	0.008467344	-0.003010215	-1.799073502	-0.002588721	-18.55614493	-13.05909988	-13.89277359
940000	46.8775	0.008295514	-0.01875098	0.008519962	-0.000177219	-1.817084802	-0.00456597	-18.55361562	-12.86928327	-13.89200097
945000	47.1275	0.008323627	-0.01885098	0.008596792	-0.00105031	-1.83793696	-0.002116236	-18.5559576	-12.86688582	-13.892022
950000	47.3775	0.008349695	-0.01895098	0.008630294	-0.002670922	-1.860090469	-0.00318974	-18.5631489	-12.69321291	-13.90203153
955000	47.6275	0.008435929	-0.01905098	0.008660573	-0.000205472	-1.876227403	-0.003943431	-18.5698677	-12.79713632	-13.89441527
960000	47.8775	0.008449316	-0.01915098	0.008752557	-0.001656709	-1.89711374	-0.001681536	-18.55331721	-12.90636803	-13.89677492
965000	48.1275	0.008498514	-0.01925098	0.008762027	-0.001144432	-1.920429443	-0.004721233	-18.57703273	-12.71248183	-13.89669822
970000	48.3775	0.008561421	-0.01935098	0.008800442	-0.001693279	-1.93932223	-0.002730461	-18.57431022	-12.71573164	-13.90090283
