Time,Px_mean,Py_mean,Pz_mean,Px_min,Px_max,Px_std,Px_var,Py_min,Py_max,Py_std,Py_var,Pz_min,Pz_max,Pz_std,Pz_var,absPx_mean,absPy_mean,absPz_mean,absP_mean,qdiff_absmax,strain,stress_raw,stress_sm,stress_trend,delta_sigma_serr,delta_sigma_serr_sm,S_rms,A_sigma,A_sigma_norm,onset_sigma,W_tot,W_serr,phi_serr,align_method,P_parallel,O_parallel,Pmag_mean,Pvec_norm,chi_parallel,chi_vec,eta_perp,P_parallel_sm,O_parallel_sm,chi_parallel_sm,chi_vec_sm,eta_perp_sm,P_parallel_abs_sm,O_parallel_rel,chi_parallel_rel,dataset
790000.0,-0.0508,0.0375,-0.00444,-0.204,0.198,0.153,0.0235,-0.0299,0.0833,0.0162,0.000262,-0.212,0.209,0.173,0.03,0.161,0.0377,0.172,0.24,0.0,0.01575098,1.38545612680279,1.3700628932768035,1.3663430614189351,0.019113065383854932,0.010783408108593344,0.012617078110642695,0.00014042627165174578,0.7789383969103972,0.00445098,0.00991024366748509,8.101388514930038e-05,0.008174762182195584,time,0.0375,0.0377,0.24,0.06329773771628809,0.9946949601858172,0.26374057381676813,0.8983005125414127,0.03641678321678333,0.03687762237762249,0.9817947509091987,0.2621195941548866,0.9003358720689401,0.03641678321678333,0.2826250066970147,5.300405713355546,Single
800000.0,-0.0512,0.0328,-0.00441,-0.204,0.198,0.153,0.0234,-0.0342,0.0767,0.016,0.000256,-0.217,0.216,0.174,0.0304,0.16,0.0332,0.173,0.24,0.0,0.01595098,1.37303604297624,1.388344953593165,1.38239003589666,-0.009353992920420051,-0.004911132260608237,0.012681770269836117,0.00014295292334507286,0.7929536235229218,0.00445098,0.01018593539570437,8.221460979160178e-05,0.008071385356152315,time,0.0328,0.0332,0.24,0.06096497437053509,0.9879518071991582,0.2540207265428378,0.9093391589270635,0.0338720745920747,0.03401864801864812,1.0140556655745017,0.25510937043975457,0.9074172277131652,0.0338720745920747,0.26071422191057375,5.474572397636242,Single
810000.0,-0.0509,0.0346,-0.00479,-0.209,0.2,0.153,0.0235,-0.022,0.0825,0.0148,0.00022,-0.213,0.212,0.174,0.0303,0.16,0.0348,0.173,0.24,0.0,0.01615098,1.41187653237329,1.3964657413627006,1.4009614451119652,0.01091508726132484,0.0038677896539964477,0.01331342589578263,0.0001455525137892677,0.8073734382015203,0.00445098,0.01046442378362234,8.267106118989326e-05,0.007900201950849896,time,0.0346,0.0348,0.24,0.06173260159753515,0.994252873534648,0.2572191733219914,0.9053833605195611,0.029940000000000085,0.030636596736596827,0.9962742199687373,0.24698219700223875,0.9159932736427165,0.029940000000000085,0.2347946477999768,5.37857588126331,Single
820000.0,-0.0509,0.0175,-0.0045,-0.206,0.194,0.154,0.0238,-0.0431,0.0684,0.0187,0.000349,-0.207,0.217,0.175,0.0305,0.161,0.0215,0.174,0.239,0.0,0.01635098,1.39755690410831,1.4141270033734088,1.4204506288718137,-0.02289372476350371,-0.010407633885825815,0.013465716669568419,0.00014824638516053947,0.8223162250656845,0.00445098,0.010745322647197214,8.361222956327469e-05,0.007781267469440196,time,0.0175,0.0215,0.239,0.05401212826764004,0.8139534883342349,0.225992168482904,0.9396914445976446,0.024560396270396342,0.027152447552447636,0.8679505251130215,0.23924571378916135,0.9251172699638144,0.024560396270396342,0.20809260946300723,4.685796005691297,Single
830000.0,-0.0512,0.0243,-0.00462,-0.203,0.204,0.154,0.0237,-0.043,0.0726,0.0184,0.000337,-0.214,0.212,0.175,0.0306,0.161,0.0263,0.174,0.24,0.0,0.01655098,1.43937794991386,1.4361903585747458,1.4420888315264557,-0.0027108816125958057,-0.01025442586490148,0.013601436712394046,0.00015095185549925835,0.8373233508957898,0.00445098,0.01103020890654153,8.602713625719466e-05,0.007799230004263633,time,0.0243,0.0263,0.24,0.056861888818434445,0.9239543725884428,0.23692453674248967,0.9272073069445691,0.01942013986013992,0.023765734265734337,0.750534444747591,0.2318163343365215,0.9339620972009893,0.01942013986013992,0.18213730639230194,4.051902961720134,Single
840000.0,-0.0511,0.0212,-0.00473,-0.205,0.201,0.155,0.0239,-0.034,0.0673,0.0175,0.000305,-0.212,0.212,0.175,0.0307,0.162,0.0234,0.174,0.24,0.0,0.01675098,1.46784663700141,1.4682410741263063,1.465735934206863,0.002110702794547059,0.006916374684962123,0.012618842772584413,0.00015360643919158206,0.8520482107203896,0.00445098,0.011320479630389827,8.735141724362683e-05,0.007716229355612456,time,0.0212,0.0234,0.24,0.055524975461498406,0.9059829059441888,0.23135406442194606,0.9348914858070815,0.015393659673659722,0.020748251748251813,0.6855013291098784,0.22571933831781385,0.9419338103782813,0.015393659673659722,0.1590117369621774,3.70080931677629,Single
850000.0,-0.0511,0.00468,-0.0044,-0.209,0.205,0.155,0.0239,-0.0533,0.0694,0.019,0.00036,-0.211,0.212,0.176,0.031,0.162,0.0158,0.175,0.24,0.0,0.01695098,1.4752525076835,1.4852974458069457,1.4927556449644148,-0.017503137280914904,-0.009720254356700767,0.011940148041207056,0.0001560255114512823,0.8654666989122171,0.00445098,0.011616086964123369,8.829238644689144e-05,0.007600871680763506,time,0.00468,0.0158,0.24,0.051502159178038354,0.29620253162682264,0.21459232990759902,0.9552154194984263,0.011133473193473228,0.01833053613053619,0.5516685767984246,0.22081926712877667,0.9484266382749297,0.011133473193473228,0.14048269824999113,2.9782877466326205,Single
860000.0,-0.0512,0.00161,-0.00451,-0.203,0.201,0.155,0.024,-0.052,0.0631,0.0175,0.000306,-0.215,0.218,0.177,0.0312,0.162,0.014,0.176,0.241,0.0,0.01715098,1.50832596943543,1.5081452799976778,1.5217718017041513,-0.013445832268721203,-0.01636167144133812,0.011727113000468819,0.00015839306356560628,0.8785994071073536,0.00445098,0.011915072236325512,9.097829923891771e-05,0.007635564219371825,time,0.00161,0.014,0.241,0.05142345962690569,0.11499999999178571,0.2133753511481009,0.9602272727245448,0.008157109557109585,0.016385314685314737,0.4760150793904825,0.21740364245270727,0.9536328904881224,0.008157109557109585,0.12557478964478527,2.569857950562677,Single
870000.0,-0.0513,0.0104,-0.00466,-0.2,0.206,0.155,0.024,-0.0441,0.0632,0.0173,0.000301,-0.217,0.218,0.176,0.031,0.162,0.0165,0.175,0.24,0.0,0.01735098,1.5467890547073,1.5507840837773565,1.5530358371132549,-0.006246782405954887,-0.0025296326296884177,0.011214501540113948,0.00016069062261972786,0.8913438668539083,0.00445098,0.012220771987607468,9.288983331294368e-05,0.007600979169494289,time,0.0104,0.0165,0.24,0.0525506003771603,0.6303030302648301,0.21896083490392224,0.9533239038162565,0.006749743589743612,0.015615850815850865,0.3998659629730398,0.2173770089813113,0.955860116664023,0.006749743589743612,0.11967772477890337,2.1587524609965394,Single
880000.0,-0.0514,0.00897,-0.00481,-0.208,0.202,0.155,0.0242,-0.0518,0.0632,0.0166,0.000276,-0.213,0.217,0.176,0.0309,0.163,0.0153,0.175,0.24,0.0,0.01755098,1.59610776410601,1.58903813177471,1.5862819299472923,0.009825834158717628,0.005282777029422193,0.00870706912951605,0.00016271923538667022,0.9025964932894575,0.00445098,0.012534798347246237,9.361835371211657e-05,0.00746867648913423,time,0.00897,0.0153,0.24,0.052398062941295835,0.586274509765603,0.21832526225448962,0.956694027735758,0.00463286713286715,0.014082284382284427,0.35060482128743575,0.21494452506921607,0.9599845702502823,0.00463286713286715,0.10792468335126418,1.8928068174748205,Single
890000.0,-0.0514,0.00116,-0.00448,-0.206,0.204,0.155,0.0242,-0.0467,0.0539,0.0171,0.000294,-0.21,0.214,0.176,0.0311,0.163,0.014,0.176,0.241,0.0,0.01775098,1.61885127025471,1.6246691877072625,1.6217496757485057,-0.0028984054937957193,-0.000488744180077721,0.008585455390363036,0.0001644714376908902,0.9123158829581987,0.00445098,0.01285618616747292,9.42220104803507e-05,0.007328923932257546,time,0.00116,0.014,0.241,0.05160790637102033,0.08285714285122449,0.2141406903352954,0.9603399433400557,0.004244428904428919,0.013701631701631745,0.32751947114905455,0.21504105276138918,0.9610631739479727,0.004244428904428919,0.10500741375841803,1.7681761636085467,Single
900000.0,-0.0517,0.00712,-0.00476,-0.207,0.196,0.156,0.0242,-0.0458,0.0554,0.0158,0.000249,-0.223,0.214,0.176,0.0311,0.163,0.0139,0.176,0.241,0.0,0.01795098,1.66363660103568,1.6595447052489747,1.6596008507812472,0.004035750254432813,0.0024085851176612627,0.008824010833901752,0.0001662131125251241,0.9219768772106262,0.00445098,0.013184526810003884,9.438619140619747e-05,0.00715886074383656,time,0.00712,0.0139,0.241,0.05240459903481755,0.512230215790487,0.21744646902323694,0.9606120714056089,0.004960163170163186,0.01382937062937067,0.3417207944252124,0.21617400785746116,0.9607818077064081,0.004960163170163186,0.10598638726538659,1.844844708597659,Single
910000.0,-0.0516,0.00246,-0.0047,-0.212,0.203,0.156,0.0243,-0.056,0.0521,0.0153,0.000233,-0.217,0.221,0.177,0.0312,0.163,0.0122,0.176,0.241,0.0,0.01815098,1.69759128355236,1.7007387424916058,1.6955981678775236,0.0019931156748365098,0.004333889420346744,0.007474938531245877,0.00016782855448569493,0.9309376632250085,0.00445098,0.013520566864525607,9.507338187730112e-05,0.007031760046004324,time,0.00246,0.0122,0.241,0.0518719731647062,0.20163934424576724,0.2152364031721617,0.9652619589949737,0.004487039627039641,0.013334965034965077,0.3247265222177496,0.21622340644735208,0.9621591394914393,0.004487039627039641,0.1021973310458969,1.7530978975464293,Single
920000.0,-0.0515,0.00496,-0.00461,-0.21,0.204,0.156,0.0243,-0.0462,0.0618,0.0165,0.000273,-0.213,0.22,0.177,0.0313,0.163,0.0139,0.176,0.241,0.0,0.01835098,1.74225674644844,1.74055922723116,1.732769700559066,0.00948704588937388,0.007636679146101643,0.006554463121714153,0.0001692293037978779,0.9387075584936877,0.00445098,0.013864708958745265,9.621756070976034e-05,0.006939746156667098,time,0.00496,0.0139,0.241,0.05194327386678664,0.35683453234842916,0.21553225670776394,0.9606120714056089,0.002995314685314696,0.012617249417249454,0.2397907308254461,0.21542795819970043,0.9641546973803395,0.002995314685314696,0.09669685763721758,1.294555871784696,Single
930000.0,-0.0515,0.00164,-0.00494,-0.205,0.209,0.156,0.0243,-0.0602,0.0488,0.0149,0.000223,-0.216,0.215,0.177,0.0313,0.163,0.0119,0.176,0.241,0.0,0.01855098,1.7815212915237,1.7806464715861572,1.7711154488257725,0.010405842697927437,0.010296895029269736,0.006263032126341901,0.0001705129120433647,0.9458276773805586,0.00445098,0.01421682217019026,9.813614466485412e-05,0.006902818610942841,time,0.00164,0.0119,0.241,0.051762372434037446,0.13781512603883905,0.21478162835611064,0.9660872043289652,0.003486349650349661,0.012478787878787916,0.2754271217102341,0.21557944688824193,0.9645385412146794,0.003408475524475535,0.09563570752199982,1.4869457064972784,Single
940000.0,-0.052,0.00289,-0.00462,-0.205,0.199,0.156,0.0244,-0.0416,0.0459,0.0146,0.000214,-0.214,0.212,0.177,0.0313,0.164,0.0121,0.176,0.242,0.0,0.01875098,1.81708480150009,1.8188292551364527,1.8106354126776432,0.006449388822446833,0.0078579915233977,0.006140500264710056,0.00017173441825587378,0.9526033190022883,0.00445098,0.01457682581880664,9.988902634781796e-05,0.006852591064026007,time,0.00289,0.0121,0.242,0.05228476355497842,0.2388429751868725,0.21605274196182797,0.9656347628487202,0.0037852773892774003,0.012378787878787916,0.30271602262689556,0.21614516988383375,0.9648267206406673,0.0038047459207459318,0.09486932132767589,1.6342700288120178,Single
950000.0,-0.0523,0.0048,-0.00455,-0.207,0.2,0.157,0.0246,-0.0486,0.046,0.0142,0.000201,-0.212,0.223,0.177,0.0313,0.164,0.0121,0.176,0.242,0.0,0.01895098,1.86009046939179,1.8575726567352056,1.8513295921146777,0.008760877277112167,0.006251798328447421,0.00713748912542289,0.0001730550890775283,0.9599290223807638,0.00445098,0.01494440988033776,0.00010130733852970157,0.006778945394357179,time,0.0048,0.0121,0.242,0.052716529665750946,0.39669421484324835,0.2178368994443517,0.9656347628487202,0.002993785547785557,0.012195337995338033,0.2531382103238262,0.21604085138013362,0.9653506052391333,0.003088965034965044,0.09346338674741263,1.3666147787268998,Single
960000.0,-0.0516,0.00285,-0.00505,-0.212,0.202,0.157,0.0246,-0.048,0.05,0.0153,0.000233,-0.22,0.214,0.177,0.0314,0.164,0.0124,0.176,0.242,0.0,0.01915098,1.89711373964771,1.8987799895100754,1.8931979871368765,0.003915752510833537,0.004969561328263472,0.007309353431149836,0.00017450321750007804,0.9679617275057614,0.00445098,0.015320022217448935,0.0001024619539354032,0.006688107398349778,time,0.00285,0.0124,0.242,0.05192480139586477,0.22983870965888398,0.21456529502334795,0.9648127128235958,0.0026796251748251797,0.011984895104895109,0.23416133556533258,0.21596785445252945,0.9659563934676804,0.00279903216783217,0.0918505814881218,1.264164510686248,Single
970000.0,-0.0521,0.00516,-0.00451,-0.206,0.207,0.156,0.0245,-0.0411,0.0469,0.0145,0.00021,-0.212,0.22,0.177,0.0314,0.164,0.0124,0.176,0.242,0.0,0.01935098,1.93932222993284,1.9386501089325223,1.9362405977442392,0.0030816321886009135,0.0035628022706969795,0.007671423786645889,0.0001760017501879213,0.9762740228893577,0.00445098,0.01570379012263429,0.00010331837697490998,0.006579200063683636,time,0.00516,0.0124,0.242,0.05254879351612175,0.4161290322245057,0.21714377485910996,0.9648127128235958,0.002409180419580424,0.011784475524475528,0.21693365337276857,0.21587203454922374,0.9665394872284103,0.0025506517482517506,0.09031459349306417,1.17115759143273,Single
980000.0,-0.0524,-0.000464,-0.00493,-0.206,0.198,0.157,0.0245,-0.0498,0.0453,0.0143,0.000204,-0.215,0.227,0.178,0.0317,0.164,0.0114,0.177,0.243,0.0,0.01955098,1.97735786149235,1.978881819531012,1.980457423936766,-0.003099562444416115,-0.0019347202740540165,0.007250449715168738,0.00017750218902184032,0.9845968915820015,0.00445098,0.016095595421658823,0.00010368202052097559,0.006441639330810792,time,-0.000464,0.0114,0.243,0.05263345130237994,0.04070175438239458,0.21659856502947877,0.967650397273077,0.0021824512820512857,0.011594079254079256,0.2014551637461336,0.21575339167021584,0.9670998865213204,0.002343823776223779,0.08885542276223946,1.087594020966342,Single
990000.0,-0.052,0.00185,-0.00479,-0.211,0.206,0.157,0.0248,-0.0453,0.0497,0.0139,0.000192,-0.218,0.218,0.177,0.0314,0.165,0.0112,0.176,0.243,0.0,0.01975098,2.020148985329,2.018886538414418,2.025848465714457,-0.00569948038545709,-0.007491771386844081,0.006853507048998735,0.0001789044489365162,0.9923751660967458,0.00445098,0.016495372991643498,0.00010462909733081129,0.006342936130260046,time,0.00185,0.0112,0.243,0.05225290996681429,0.16517857141382333,0.2150325513028776,0.9681998864254169,0.001999437762237765,0.011413706293706295,0.1877258666854277,0.21561192581550584,0.9676375913464107,0.0021785482517482544,0.08747306929564769,1.0134737992870846,Single
1000000.0,-0.052,0.00207,-0.00452,-0.207,0.207,0.157,0.0247,-0.0464,0.0379,0.0138,0.000189,-0.212,0.215,0.178,0.0318,0.164,0.0112,0.178,0.243,0.0,0.01995098,2.05957702154823,2.058832522087809,2.072413723077312,-0.012836701529082006,-0.012938325725091068,0.006866222433097801,0.0001802790467240239,1.0,0.00445098,0.016903145631883842,0.00010667247277366521,0.006310805994148952,time,0.00207,0.0112,0.243,0.052237106543146124,0.18482142855492664,0.21496751663757677,0.9682899207220604,0.001860139860139862,0.011243356643356643,0.17574576219065086,0.21544763698509367,0.968152601703681,0.0020548251748251775,0.08616753309328887,0.9487969263949577,Single
