dataset,Time,section,strain,P_parallel,Pabs_parallel_mean,Pmag_mean,chi_parallel,P_parallel_sm,dP_parallel_de,A_P_parallel,A_P_parallel_norm,onset_P_parallel,chi_parallel_sm,dchi_parallel_de,A_chi_parallel,A_chi_parallel_norm,onset_chi_parallel,H_sec_quick,H_sec_chi_quick,P_env_min,P_env_max,chi_env_min,chi_env_max,H_sec_quick_sm,dH_sec_quick_de,A_H_sec_quick,A_H_sec_quick_norm,onset_H_sec_quick,H_sec_chi_quick_sm,dH_sec_chi_quick_de,A_H_sec_chi_quick,A_H_sec_chi_quick_norm,onset_H_sec_chi_quick
Twin,240000.0,xz,0.00475098,0.1157627,0.1157627,0.2485157,0.9999999999913616,0.11503298354978339,-5.980849680103449,0.025235323863874077,0.17714466255800895,0.00295098,0.9999999999913032,-4.5874098332129547e-10,1.6007544584994916e-12,1.8640808446461615e-12,0.01295098,0.0175442996591847,1.5198953207234652e-13,0.1145453,0.1165739,0.9999999999912698,0.9999999999914218,0.01695036107868226,2.1638972412405786,0.004251216916013105,0.002091518013118879,0.01275098,1.4691182373674124e-13,2.668187316764002e-11,5.1941784475509966e-14,3.52878402071364e-14,0.01295098
Twin,250000.0,xz,0.00495098,0.1157625,0.1157625,0.2504491,0.9999999999913616,0.1135570099567098,-6.014470760386849,0.026434855907923105,0.18556502998886953,0.00295098,0.999999999991192,-4.711315687746567e-10,1.6937417137090866e-12,1.9723646356498802e-12,0.01295098,0.0049785513881847755,4.285460875085795e-14,0.115676,0.116253,0.9999999999913551,0.999999999991398,0.014101258914653402,2.201795415151713,0.004687786181652333,0.002306301803524673,0.01275098,1.2650246410860565e-13,2.7800840907284942e-11,5.739005588300245e-14,3.898924809625797e-14,0.01295098
Twin,260000.0,xz,0.00515098,0.1117769,0.1117769,0.249614,0.9999999999910536,0.11278652467532452,-6.051807443919741,0.027641483728353768,0.19403520771420035,0.00295098,0.9999999999911307,-4.834008662472394e-10,1.7891949572112766e-12,2.083520073529196e-12,0.01295098,0.024074895291246783,2.1627144519870327e-13,0.1100904,0.1127759,0.9999999999909165,0.9999999999911328,0.01818695182883582,1.6936705593355865,0.005077332779101064,0.0024979513339083823,0.01275098,1.621910878822929e-13,2.3922853166669173e-11,6.256242529039787e-14,4.250321564634296e-14,0.01295098
Twin,270000.0,xz,0.00535098,0.1104691,0.1104691,0.2489907,0.9999999999909477,0.11179808917748901,-6.110656918817103,0.02885773016462745,0.20257290533612446,0.00295098,0.9999999999910518,-4.995056161920323e-10,1.8874856054552036e-12,2.1979796732676254e-12,0.01295098,0.02190899551453294,1.9617640845282509e-13,0.1104691,0.1129168,0.9999999999909477,0.9999999999911439,0.020626952734563185,1.3233640392355874,0.005379036238958182,0.002646383708303249,0.01275098,1.8509965085597622e-13,2.118410954448096e-11,6.707312156151288e-14,4.556766040590029e-14,0.01295098
Twin,280000.0,xz,0.00555098,0.1107514,0.1107514,0.2507376,0.9999999999909707,0.11010841948051933,-6.187784655647351,0.03008757432207389,0.2112060550212636,0.00295098,0.999999999990917,-5.177095465726548e-10,1.989207121731672e-12,2.3164345237117533e-12,0.01295098,0.019956785288530197,1.815214645276913e-13,0.1085686,0.1107514,0.9999999999907891,0.9999999999909707,0.0219245863080918,0.9328862153369134,0.005604661264415431,0.002757386937326152,0.01275098,1.987851922527282e-13,1.8802410576071136e-11,7.107177357356809e-14,4.828423617760635e-14,0.01295098
Twin,290000.0,xz,0.00575098,0.1094045,0.1094045,0.2487459,0.9999999999908595,0.10863106709956696,-6.21552639989874,0.031327905427628505,0.21991282004393145,0.00295098,0.999999999990794,-5.315251662194998e-10,2.094130593010888e-12,2.438618055312662e-12,0.01295098,0.02552527756481787,2.299271884017266e-13,0.1092038,0.1120169,0.9999999999908428,0.9999999999910727,0.020952009364692107,0.7260463676859242,0.005770554522717715,0.0028390032709193123,0.01275098,1.9037296991499625e-13,1.764130779102919e-11,7.471614541027813e-14,5.076012360288044e-14,0.01295098
Twin,300000.0,xz,0.00595098,0.107563,0.107563,0.2492117,0.9999999999907031,0.10768993852813838,-6.225752187552691,0.03257203328637365,0.22864623717403332,0.00295098,0.9999999999907108,-5.461082586643567e-10,2.2018939354992737e-12,2.5641086209775193e-12,0.01295098,0.018878062081675494,1.758593271020857e-13,0.1063834,0.1084119,0.9999999999906,0.9999999999907758,0.01857856072123768,0.7447456713049202,0.005917633726616799,0.002911363446931834,0.01275098,1.7208072389010128e-13,1.845213511819014e-11,7.832548970120006e-14,5.3212214263158874e-14,0.01295098
Twin,310000.0,xz,0.00615098,0.106004,0.106004,0.2488974,0.9999999999905663,0.10665913995670981,-6.3579815817732275,0.033830406663306244,0.23747965371471907,0.00295098,0.9999999999906234,-5.735110101364025e-10,2.31385586237935e-12,2.694488444140692e-12,0.01295098,0.01306280793530476,1.242339564566075e-13,0.1046817,0.1060609,0.9999999999904472,0.9999999999905714,0.015905465707782552,0.9409391178759613,0.0060862022055348875,0.0029942959382787764,0.01275098,1.4817007649808736e-13,2.1111920392943683e-11,8.228189525231345e-14,5.590008893462194e-14,0.01295098
Twin,320000.0,xz,0.00635098,0.1047825,0.1047825,0.2513552,0.9999999999904564,0.10518404073593057,-6.518675278855277,0.03511807234936909,0.24651869377917704,0.00295098,0.9999999999904929,-6.036739518163861e-10,2.4315743585746285e-12,2.8315718004624764e-12,0.01295098,0.011125510303283598,1.0669243266739558e-13,0.1036241,0.1047825,0.9999999999903497,0.9999999999904564,0.016566498643510546,1.67305781938732,0.006347601899261215,0.003122899624906252,0.01275098,1.5843699608784128e-13,2.955695569770427e-11,8.734878286137823e-14,5.934239501058088e-14,0.01295098
Twin,330000.0,xz,0.00655098,0.1044446,0.1044446,0.2482152,0.9999999999904255,0.10353911086580073,-6.617232756507538,0.03643166315290537,0.2557397206574909,0.00295098,0.9999999999903383,-6.290166569766295e-10,2.5548434194539297e-12,2.9751187972567384e-12,0.01295098,0.024538828799366367,2.383648833890889e-13,0.101908,0.1044446,0.9999999999901872,0.9999999999904255,0.017820633089334757,2.361304159366213,0.006751038097136568,0.00332138257500512,0.01275098,1.7562382524846925e-13,3.7799760885603544e-11,9.4084454519709e-14,6.391842772811258e-14,0.01295098
Twin,340000.0,xz,0.00675098,0.1032952,0.1032952,0.2487014,0.999999999990319,0.10232832666666652,-6.682122345533264,0.03776159866310946,0.26507548264136144,0.00295098,0.9999999999902232,-6.519764932193229e-10,2.6829427344735253e-12,3.1242906318703717e-12,0.01295098,0.01251528669422437,1.2057022047533615e-13,0.1029867,0.1042823,0.99999999999029,0.9999999999904106,0.021785940916679652,2.7609469004091176,0.007263263203114103,0.003573387602527559,0.01275098,2.1678282065268827e-13,4.320433805439649e-11,1.0218486441370903e-13,6.942162660428043e-14,0.01295098
Twin,350000.0,xz,0.00695098,0.09997847,0.09997847,0.2507335,0.9999999999899978,0.10152829207792194,-6.79834941052452,0.039109645838715235,0.27453838326919205,0.00295098,0.9999999999901503,-6.820977485820002e-10,2.8163501586536573e-12,3.2796437671543915e-12,0.01295098,0.03160744041093115,3.206324095146887e-13,0.09687312,0.09997847,0.9999999999896771,0.9999999999899978,0.021664669470426064,3.0399990228843055,0.007843357795443444,0.003858783128829593,0.01275098,2.158826268322842e-13,4.7457371703681866e-11,1.1125103538951685e-13,7.558093737720403e-14,0.01295098
Twin,360000.0,xz,0.00715098,0.09894907,0.09894907,0.2521169,0.9999999999898938,0.10028402138528122,-6.944894415865476,0.040483970221354235,0.2841857422775838,0.00295098,0.9999999999900284,-7.173787459854288e-10,2.9562978081104007e-12,3.4426130040791525e-12,0.01295098,0.022149450846498945,2.2537527400096678e-13,0.09737142,0.09955592,0.99999999998973,0.9999999999899554,0.018313699476164375,2.8076387318771863,0.008428121570919595,0.004146475804595188,0.01275098,1.8222652824088312e-13,4.651020858964745e-11,1.206477934188498e-13,8.196484003192644e-14,0.01295098
Twin,370000.0,xz,0.00735098,0.1003754,0.1003754,0.2470717,0.9999999999900373,0.09838058696969684,-7.013895844155844,0.04187984924735636,0.29398440863775427,0.00295098,0.99999999998983,-7.460078296637783e-10,3.102636465675321e-12,3.613024579039691e-12,0.01295098,0.01849151100134181,1.859623566263968e-13,0.09853547,0.1003754,0.9999999999898513,0.9999999999900373,0.016961306477977375,2.3404345057365425,0.008942928894680967,0.004399751234243745,0.01275098,1.748029330727594e-13,4.164669271658051e-11,1.294634835494726e-13,8.795398090928155e-14,0.01295098
Twin,380000.0,xz,0.00755098,0.09863995,0.09863995,0.2500435,0.9999999999898621,0.09702228051948039,-7.049852118401108,0.04328622404361206,0.3038567522643582,0.00295098,0.9999999999896865,-7.71763253462578e-10,3.2544135739879567e-12,3.789769237634349e-12,0.01295098,0.0038472736572229965,3.919087276962678e-14,0.09826106,0.09863995,0.9999999999898229,0.9999999999898621,0.019797555943073718,1.9081248635217647,0.009367784831606798,0.004608772289300663,0.01275098,2.0841577622169133e-13,3.674096377601466e-11,1.3730224919873208e-13,9.32794257788678e-14,0.01295098
Twin,390000.0,xz,0.00775098,0.09412834,0.09412834,0.2497915,0.9999999999893762,0.09622306692640678,-7.171864247484015,0.044708395680200574,0.3138399851335705,0.00295098,0.9999999999896042,-8.084315084349282e-10,3.4124330501777077e-12,3.973783142504213e-12,0.01295098,0.016460924990899094,1.7674750552203691e-13,0.09258784,0.09412834,0.9999999999891994,0.9999999999893762,0.019059990685523463,1.528713224120084,0.009711468640370983,0.004777858198358844,0.01275098,2.0319820862195465e-13,3.243026868692552e-11,1.4421937244502613e-13,9.797873178602623e-14,0.01295098
Twin,400000.0,xz,0.00795098,0.09269308,0.09269308,0.2478839,0.9999999999892116,0.09461821471861458,-7.328236573058956,0.04615840576225487,0.32401863582483154,0.00295098,0.9999999999894289,-8.541892277549137e-10,3.5786951237966914e-12,4.16739556380886e-12,0.01295098,0.03619986131492424,3.9812597663455265e-13,0.0893941,0.09269308,0.9999999999888135,0.9999999999892116,0.021425435483665423,1.5488581678370235,0.010019225779566694,0.004929268868058904,0.01275098,2.2911446669877876e-13,3.337127117736349e-11,1.50799526431455e-13,1.0244911001342298e-13,0.01295098
Twin,410000.0,xz,0.00815098,0.094605,0.094605,0.2476756,0.9999999999894297,0.09217532991341977,-7.4045252690167125,0.04763168194646244,0.3343606078127486,0.00295098,0.9999999999891451,-8.903707963062979e-10,3.753151126202813e-12,4.370549826845324e-12,0.01295098,0.029434447327625655,3.1108449150294563e-13,0.09325073,0.09603613,0.9999999999892761,0.9999999999895872,0.023952092238703836,1.7150760775029588,0.010345619204100693,0.005089848236334619,0.01275098,2.593634782678818e-13,3.6812422640953056e-11,1.5781789581328667e-13,1.0721719990023666e-13,0.01295098
Twin,420000.0,xz,0.00835098,0.09237264,0.09237264,0.2504903,0.9999999999891742,0.09055144038961027,-7.4345500981053,0.04911558948317463,0.34477720881522184,0.00295098,0.999999999988948,-9.203784381179358e-10,3.934226049645235e-12,4.581411832846662e-12,0.01295098,0.019455897550653203,2.0872192863155755e-13,0.09237264,0.09418822,0.9999999999891742,0.9999999999893829,0.030800090074823844,1.5151878558667964,0.010668645597437666,0.005248771089184648,0.01275098,3.4040206920994087e-13,3.5472771001520214e-11,1.6504641517753395e-13,1.1212805998784139e-13,0.01295098
Twin,430000.0,xz,0.00855098,0.08767709,0.08767709,0.2508503,0.9999999999885945,0.08978965294372282,-7.524911388373508,0.05061153563182252,0.355278317385758,0.00295098,0.9999999999888549,-9.641675947782857e-10,4.122680652934858e-12,4.8008674865306575e-12,0.01295098,0.024700619922065625,2.777778007640719e-13,0.08767709,0.0898656,0.9999999999885945,0.9999999999888722,0.03231247854744268,1.3151129312535845,0.010951675676149705,0.005388016514571183,0.01275098,3.63892658193618e-13,3.499750104665691e-11,1.720934423823517e-13,1.1691561922266512e-13,0.01295098
Twin,440000.0,xz,0.00875098,0.08609428,0.08609428,0.2483518,0.9999999999883847,0.08847275744588731,-7.7180920767976655,0.05213583597833964,0.3659784642107957,0.00295098,0.9999999999886964,-1.0302784596799457e-09,4.322125258380681e-12,5.033121013363292e-12,0.01295098,0.03396387468154974,3.9690473130772075e-13,0.08427002,0.08718582,0.9999999999881333,0.9999999999885302,0.030368043135590887,1.40347341814982,0.011223534311090046,0.005521765801712447,0.01275098,3.481361423323473e-13,3.990696568459768e-11,1.7958388905547717e-13,1.220044256229526e-13,0.01295098
Twin,450000.0,xz,0.00895098,0.08816906,0.08816906,0.2486794,0.9999999999886581,0.08630985069264056,-7.899946845730059,0.053697639870592416,0.37694187506168503,0.00295098,0.9999999999884135,-1.099979681373694e-09,4.535151072486046e-12,5.281189877004749e-12,0.01295098,0.04549736482146503,5.303535388690355e-13,0.08423025,0.08816906,0.9999999999881277,0.9999999999886581,0.029457463583712852,1.4472777745092886,0.011508609430355959,0.005662017348226295,0.01275098,3.445329639706452e-13,4.340474245478327e-11,1.879150598694153e-13,1.2766439721209235e-13,0.01295098
Twin,460000.0,xz,0.00915098,0.08710798,0.08710798,0.249641,0.99999999998852,0.08459421207792196,-7.977327970427804,0.055285367352208195,0.38808726199953775,0.00295098,0.9999999999881682,-1.1505175626033967e-09,4.760200796883753e-12,5.543260601290536e-12,0.01295098,0.022827609243878597,2.6489921367837625e-13,0.08514372,0.08710798,0.9999999999882551,0.99999999998852,0.025966435047020158,1.4239701813933032,0.011795734225946215,0.005803277296578515,0.01275098,3.066623434298602e-13,4.2444168905178186e-11,1.964999510054114e-13,1.3349673950956439e-13,0.01295098
Twin,470000.0,xz,0.00935098,0.0827362,0.0827362,0.2510608,0.9999999999879133,0.08373963718614708,-8.064772041378532,0.056889577353388836,0.39934835144955844,0.00295098,0.9999999999880449,0.0437013345337754,4.370138328630105e-06,5.0890323019868434e-06,0.01295098,0.013374646110021786,1.6286971771432772e-13,0.08163607,0.0827362,0.9999999999877505,0.9999999999879133,0.019042093853600082,2.328153076890142,0.01217094655177456,0.005987874637461837,0.01275098,2.251090127218308e-13,-0.04380944286824036,4.380944487568415e-06,2.976294915445942e-06,0.01295098
Twin,480000.0,xz,0.00955098,0.07971495,0.07971495,0.2511272,0.9999999999874553,0.08243112285714274,-8.310953990273816,0.05852714995655407,0.41084363669997775,0.00295098,0.9999999999878666,0.010196977025696437,9.759969484577303e-06,1.1365498352311726e-05,0.01295098,0.012748990644808608,1.6109336087498195e-13,0.07870461,0.07971495,0.9999999999872942,0.9999999999874553,0.016980983652234747,4.640147214889875,0.012867776580952563,0.0063307017824654754,0.01275098,2.0555130469524973e-13,-0.010222203243400235,9.78410909873249e-06,6.647058470007863e-06,0.01295098
Twin,490000.0,xz,0.00975098,0.08028384,0.08028384,0.2483584,0.9999999999875441,0.08002780272727261,-8.560884773429983,0.06021433383292444,0.42268717871533507,0.00295098,0.9999999999875019,-0.0724193578049111,1.8021602967638007e-05,2.098618229886573e-05,0.01295098,0.012575761176648794,1.5576429035668863e-13,0.08010799,0.08112039,0.9999999999875168,0.9999999999876725,0.016003619056441536,7.392495470965805,0.014071040849538124,0.006922684958579008,0.01275098,2.0170589585548514e-13,0.07228491722294005,1.803482114536647e-05,1.2252368553915153e-05,0.01295098
Twin,500000.0,xz,0.00995098,0.08119902,0.08119902,0.2508164,0.9999999999876845,0.07811568164502153,-8.710166236858456,0.06194143893395329,0.4348109561621526,0.00295098,0.9999999999871905,-0.17402896902859474,4.266643565098866e-05,4.968512502591371e-05,0.01295098,0.0220365844939867,2.701172618943498e-13,0.08058144,0.08237489,0.9999999999875901,0.9999999999878603,0.022634528349043684,10.396153887189868,0.015849905785353696,0.00779785273516309,0.01275098,2.9212755351199117e-13,0.17446999935042196,4.2710312802702735e-05,2.9016228622048875e-05,0.01295098
Twin,510000.0,xz,0.01015098,0.07697944,0.07697944,0.2484852,0.9999999999870094,0.0773326724242423,-8.832237273570595,0.0636956792849962,0.4471252152026717,0.00295098,0.9999999999870619,-0.2608151644632878,8.615084900017703e-05,0.00010032278624528655,0.01295098,0.04007915039615903,5.179190409938286e-13,0.07575804,0.07885201,0.9999999999868,0.9999999999873179,0.027663097430893062,13.30288673440742,0.01821980984751343,0.008963800541001989,0.01275098,3.609267766856082e-13,0.20870061832685854,8.102737457043089e-05,5.504780159398018e-05,0.01295098
Twin,520000.0,xz,0.01035098,0.07298795,0.07298795,0.2483494,0.9999999999862991,0.07614328779220769,-9.171376738067078,0.06549604068615995,0.4597632306532353,0.00295098,0.9999999999868692,-0.1882341419215673,0.00013105577963866226,0.0001526146418693085,0.01295098,0.0221637437318393,3.06421554800492e-13,0.07139177,0.07298795,0.9999999999859926,0.9999999999862991,0.025873921194606533,16.840903177789276,0.021234188838733084,0.010446817776550547,0.01275098,3.3248872630982455e-13,0.19002859145909187,0.0001209002955490257,8.213638313371974e-05,0.01295098
Twin,530000.0,xz,0.01055098,0.07420863,0.07420863,0.2474634,0.9999999999865244,0.07378513021645011,-9.690161511216122,0.06738219451108828,0.4730034840635647,0.00295098,0.9999999999864435,-0.415181173948028,0.00019139731122562196,0.00022288244126266474,0.01295098,0.032508919477598194,4.4253489762113866e-13,0.07246556,0.07486624,0.9999999999862003,0.9999999999866428,0.026140755288141998,21.673707706192495,0.025085649927131273,0.012341663511866684,0.01275098,3.5293845768464443e-13,0.39192524951471425,0.00017909567964640645,0.00012167274938601025,0.01295098
Twin,540000.0,xz,0.01075098,0.07436238,0.07436238,0.2511103,0.9999999999865523,0.0708712432900432,-10.14937610445831,0.06936614827265572,0.4869302646953233,0.00295098,0.9999999999858646,-0.7941103583541846,0.00031232646445584355,0.0003637046122701042,0.01295098,0.020930210773439862,2.847722058199342e-13,0.07282065,0.07436238,0.9999999999862675,0.9999999999865523,0.030160538399443992,26.638403486312534,0.02991686104638179,0.01471852766176026,0.01275098,4.3640800449681696e-13,0.9486272281044394,0.00031315092740832217,0.00021274625041639849,0.01295098
Twin,550000.0,xz,0.01095098,0.06899356,0.06899356,0.2497575,0.9999999999855058,0.06911073831168821,-10.536782771968227,0.07143476416029838,0.5014513489245288,0.00295098,0.9999999999854885,-0.8915926122041012,0.0004808967615116726,0.0005600049630513442,0.01295098,0.014774089909158801,2.1294077612594962e-13,0.06899356,0.07002255,0.9999999999855058,0.9999999999857188,0.026346525910109334,31.985547717647595,0.035779256166777816,0.017602714763139096,0.01275098,3.954715343135809e-13,1.500341551251885,0.0005580478053439553,0.0003791225500195392,0.01295098
Twin,560000.0,xz,0.01115098,0.0649576,0.0649576,0.2478751,0.9999999999846052,0.06827791164502153,-10.900423495530488,0.07357848478704825,0.5164996466635517,0.00295098,0.9999999999853719,3.894156229449366,0.0009594716456770163,0.0011173060966290747,0.01295098,0.049591189737964385,7.884803921003365e-13,0.06184218,0.06501292,0.9999999999838298,0.9999999999846183,0.025902458978408812,29.7918317164047,0.041956994110183006,0.02064204454663963,0.01275098,3.456720239573331e-13,-5.876640105750619,0.0012957459710442013,0.0008802946844617364,0.01295098
Twin,570000.0,xz,0.01135098,0.06400195,0.06400195,0.2503806,0.9999999999843754,0.0661666019913419,-11.306222868190241,0.07579914942342032,0.5320880690585496,0.00295098,1.0006730005553641,0.8633968623906696,0.0014352269548610211,0.0016713238311290453,0.01295098,0.05164569273084021,7.884803921001764e-13,0.06349057,0.06683598,0.9999999999842495,0.999999999985038,0.044295658447532874,37.83840277561562,0.048720017559385057,0.023969323687318477,0.01275098,-0.000674665420414076,-1.2365366034947458,0.0020070636419687394,0.0013635446259405923,0.01295098
Twin,580000.0,xz,0.01155098,0.06654657,0.06654657,0.2508854,0.9999999999849728,0.0624040745887445,-11.929413205262202,0.07812271303076557,0.548398812418752,0.00295098,0.9995513329369521,-11.413460869825641,0.0026629127280826557,0.003100965660927383,0.01295098,0.020995357474898554,3.1930014188671665e-13,0.06516163,0.06654657,0.9999999999846535,0.9999999999849728,0.07006177977722,56.00924346296858,0.0581047821832435,0.028586449712044767,0.01275098,0.0004497769485815387,16.782308114372256,0.0038089481137554442,0.0025876960861606225,0.01295098
Twin,590000.0,xz,0.01175098,0.06459267,0.06459267,0.2465832,0.9999999999845183,0.06024282839826832,-13.170504417495948,0.08063270479304137,0.5660182274161655,0.00295098,0.9987501417810365,-24.968166992782965,0.006301075514343495,0.007337611402292651,0.01295098,0.07801783722500098,1.1932677068842917e-12,0.06272053,0.06779449,0.9999999999840562,0.9999999999852495,0.07903340611391128,65.23992943344436,0.07022969947288472,0.03455167882640478,0.01275098,0.0012481208083443415,36.15887472226336,0.009103066397418974,0.006184376522114468,0.01295098
Twin,600000.0,xz,0.01195098,0.05466565,0.05466565,0.2498293,0.999999999981707,0.05899401766233758,-15.2154305739866,0.08347129829218963,0.5859443314066843,0.00295098,0.9983326595038473,-42.669702875402685,0.013064862501162077,0.015214050972677582,0.01295098,0.1545768366781124,2.893907336038649e-12,0.04978077,0.05815912,0.999999999979912,0.9999999999828059,0.08963848938058258,85.25412126383944,0.08527910454261314,0.04195570040702519,0.01275098,0.0016759734987452566,57.80166850442295,0.01849912072008763,0.01256780109760696,0.01295098
Twin,610000.0,xz,0.01215098,0.05003473,0.0504079,0.2511894,0.9925969937054987,0.057455490735930655,-17.70384177952992,0.08676322552754129,0.6090527068893029,0.00295098,0.9983942060585766,-67.81486086384992,0.024113318875087365,0.02807999414103107,0.01295098,0.09617946822659344,0.007421319633906791,0.04693441,0.05170074,0.9925969937054987,0.9999999999806579,0.09260169620943097,130.6991315164953,0.10687442982064667,0.05258019045551872,0.01275098,0.0007970721160448527,92.77362198703901,0.033556649769233865,0.022797478117100044,0.01295098
Twin,620000.0,xz,0.01235098,0.05833851,0.05833851,0.2497182,0.9999999999828587,0.05308353783549776,-19.91088265575982,0.09052469797107024,0.6354571537006265,0.00295098,1.0006878818226403,-94.23007153788619,0.04031781211526088,0.04695014957668763,0.01295098,0.053935904665803995,8.965050923989438e-13,0.05833851,0.06155807,0.9999999999828587,0.9999999999837552,0.10666176723239539,192.48342917054543,0.13919268588935055,0.06848015887766035,0.01275098,6.207858159242019e-05,141.80048602031005,0.05701406056996863,0.03873380707398764,0.01295098
Twin,630000.0,xz,0.01255098,0.05547835,0.05547835,0.2494584,0.999999999981975,0.04819409935064928,-21.259465264856324,0.09464173276313187,0.6643575451881077,0.00295098,0.9961439379658943,-115.24017388899115,0.06126483665794867,0.07134298946229944,0.01295098,0.1300732751964024,5.312187088601574e-05,0.05440128,0.06184696,0.9999468790535736,0.999999999983831,0.12733967362136311,269.69617501629176,0.1854106463080344,0.09121851795343013,0.01275098,0.003465044187456785,198.77665179765614,0.09107177435176535,0.06187169449714841,0.01295098
Twin,640000.0,xz,0.01275098,0.04603179,0.04606383,0.2527031,0.9993044433995327,0.04571371220779215,-21.672326498959944,0.09893491193951351,0.6944944192224418,0.00295098,0.9934178066170058,-130.480933212908,0.08583694736813866,0.09995724734812528,0.01295098,0.10691269530722228,0.0006830994519185787,0.04128117,0.04603179,0.9986220953633214,0.9993044433995327,0.13736112993257368,367.8521764682963,0.24916548145649337,0.12258468645783104,0.01275098,0.009275550542367757,260.78056832188474,0.13702749636371955,0.09309276615143526,0.01295098
Twin,650000.0,xz,0.01295098,0.03318482,0.03330468,0.2493819,0.9964011063611359,0.043860545238095176,-21.57779166349018,0.10325992375575853,0.7248547491663313,0.00295098,0.9970938700105616,-144.8742544495515,0.11337246613438468,0.13202239813188016,0.01295098,0.20785673379041394,0.012636635482127899,0.03233353,0.03961796,0.9854463663617761,0.9979981071571133,0.15589458017283514,460.2903804100741,0.3319797371443306,0.16332772802358167,0.01275098,0.010126295702774353,320.6530768382284,0.195170860879731,0.1325937917104181,0.01295098
Twin,660000.0,xz,0.01315098,0.03695182,0.03810621,0.2494855,0.9697059875288122,0.04214451698268393,-21.22803006690271,0.1075405059287978,0.7549031958867,0.00295098,1.0720050158838503,-159.3667295567401,0.14379656453501366,0.167451304010052,0.01295098,0.21525864400532532,0.028230164974349232,0.03695182,0.04560119,0.9697059875288122,0.9975436129343567,0.053319623801926896,540.9406708188993,0.43210284226722734,0.2125863949020346,0.01275098,-0.11096299282128838,372.40366781523295,0.26447653534507676,0.1796781880336525,0.01295098
Twin,670000.0,xz,0.01335098,0.04514966,0.04514966,0.2505522,0.9999999999778515,0.03896594289177484,-20.77360202178558,0.11174066913766664,0.7843871247769002,0.00295098,0.9588312910594576,-167.55392045398756,0.17648862953608652,0.20552126022154454,0.01295098,0.1114960502429828,0.019860900605403287,0.04059044,0.04546679,0.9802697197511878,0.9999999999780059,0.2172463919450966,587.852089862611,0.5449821183353787,0.26812085570902805,0.01275098,0.06300381934916921,402.1807134260423,0.3419349734692045,0.23230135096151308,0.01295098
Twin,680000.0,xz,0.01355098,0.04022595,0.04022595,0.2525637,0.9999999999751404,0.03199532750216446,-20.136586612357316,0.11583168800108094,0.8131048919823939,0.00295098,0.812324505343295,-170.37340750427597,0.21028136233191297,0.24487294564617473,0.01295098,0.14217045621416105,0.003134528893483111,0.03944686,0.04537279,0.996869152063156,0.9999999999751404,0.3999049152210537,616.4438788406472,0.6654117152057049,0.32736993100748446,0.01275098,0.27533681600455634,416.6088898693446,0.4238139337987434,0.28792769683335195,0.01295098
Twin,690000.0,xz,0.01375098,0.02670947,0.02812791,0.2457729,0.949571795382253,0.018744588818181793,-19.298076832869477,0.1197751543456036,0.8407868832529466,0.00295098,0.7738780906616425,-177.90605682471747,0.2451093087648121,0.285430138824188,0.01295098,0.18076550039448094,0.03011362066227066,0.02670947,0.03192614,0.9468746801430756,0.9757049732137456,0.30258003593939586,628.2850286245655,0.7898846059522253,0.3886082301308979,0.01275098,0.3237794147113829,434.53594708674825,0.5089284174943521,0.34575216956358096,0.01295098
Twin,700000.0,xz,0.01395098,-0.001694833,0.02154406,0.2514162,0.07866822687651871,0.002640529415584409,-18.11463265317366,0.12351642529420792,0.8670495214225068,0.00295098,0.6874047214305831,-183.19954291657538,0.2812198687389415,0.3274809372960027,0.01295098,1.4553242383569955,1.4106723773736647,-0.01270535,-0.001694833,0.07866822687651871,0.5383673067910647,0.4982810324662371,629.1286826712998,0.9156259770818121,0.45047059752061835,0.01275098,0.3910572546662382,448.0218810096186,0.5971842003039891,0.40571075574982557,0.01295098
Twin,710000.0,xz,0.01415098,-0.01800733,0.02728648,0.2506588,0.6599359829241465,-0.00982453448051947,-16.5178910844999,0.1269796776679753,0.8913605497419216,0.00295098,0.5415134131454901,-186.78909741481243,0.3182187327720804,0.37056616710850737,0.01295098,0.4757889172503027,0.46365359242022486,-0.02833456,-0.01800733,0.6092476665325616,0.9526319239714078,0.9308493772881707,625.4349960126681,1.0410823449502091,0.5121927487166341,0.01275098,0.6354320395197717,455.5801538363354,0.6875444037885847,0.4670990282908304,0.01295098
Twin,720000.0,xz,0.01435098,-0.02458842,0.02618464,0.2498208,0.9390398340042468,-0.013424142878787865,-14.625625240287821,0.13009402930045405,0.9132223959380869,0.00295098,0.47610594310342624,-189.04008909876,0.35580165142343745,0.414331529354982,0.01295098,0.20336905524970852,0.09769876713488002,-0.02458842,-0.02002077,0.8506896888927735,0.9390398340042468,1.2677644621735278,617.7266039973032,1.1653985049512054,0.5733539392887905,0.01275098,0.9154208659517349,453.45958412682387,0.7784483775849,0.5288567236397558,0.01295098
Twin,730000.0,xz,0.01455098,-0.006604939,0.02295468,0.2513655,0.28773823027427353,-0.00797124399999999,-12.705327998102524,0.13282712462429308,0.9324079333019815,0.00295098,0.5069552055883819,-180.6496664838919,0.39277062698170273,0.4573819539959678,0.01295098,2.4492285638250566,1.1278063186464007,-0.00760965,0.02176189,0.28773823027427353,0.8465494048276142,1.6313407946598193,559.7546929729342,1.2831466346482294,0.6312837836457668,0.01275098,1.1293821994056537,409.9639637302819,0.8647907323706109,0.5875153787004536,0.01295098
