TimeStep,simtime,s1,s2,s3,p1,p2,p3,Px,Py,Pz,Px_mean,Py_mean,Pz_mean,Px_min,Px_max,Px_std,Px_var,Py_min,Py_max,Py_std,Py_var,Pz_min,Pz_max,Pz_std,Pz_var,absPx_mean,absPy_mean,absPz_mean,absP_mean,qdiff_absmax,strain_y,stress_y,M2y,M2y_sqrt,m_y,progress_M2y,stress_smooth,delta_sigma_serr,S_rms,H_M2_sections,E_t,stress_pred_M2,resid_M2
1770000,88.3775,0.001766959,-0.00464902,0.001892701,-0.001805023,-0.589021809,-0.002221481,-17.68758032,-0.706648583,-13.70707791,-0.04443797,0.1258183,-0.003759245,-0.1811896,0.1798722,0.1332848,0.01776483,0.097945,0.1586487,0.008666674,7.511123e-05,-0.1827294,0.189497,0.1517933,0.02304121,0.1393019,0.1258183,0.1509011,0.2419491,0.0,0.00464902,0.589021809,0.015905355844889998,0.12611643764747718,0.9236466426708472,0.07635335732915283,0.5915506977272728,-0.002528888727272749,0.0017462631574919406,0.003946370063750692,,0.8158581967220897,-0.2268363877220897
1780000,88.8775,0.001721082,-0.00444902,0.001766987,-0.000929135,-0.575829478,-0.002274933,-17.67769493,-0.605640738,-13.71154671,-0.04359632,0.1271183,-0.003727812,-0.1813265,0.1768411,0.1322506,0.01749023,0.09816258,0.1596801,0.008798768,7.741832e-05,-0.1926771,0.1889741,0.1519249,0.02308119,0.1380661,0.1271183,0.1509643,0.2419917,0.0,0.00444902,0.575829478,0.01623648051489,0.12742244902249367,0.9428755233531523,0.05712447664684772,0.5785912435454545,-0.0027617655454545975,0.0016824179784005135,0.012249901554896166,,0.8159128882443094,-0.24008341024430946
1790000,89.3775,0.001628678,-0.00424902,0.001664971,-0.001925484,-0.56757915,-0.002990546,-17.67090058,-0.493627158,-13.71328617,-0.04388546,0.1280782,-0.004453216,-0.1777152,0.174001,0.1321229,0.01745645,0.09682627,0.1534499,0.008555228,7.319192e-05,-0.1833384,0.1849693,0.1511872,0.02285758,0.1380242,0.1280782,0.1502809,0.2420299,0.0,0.00424902,0.56757915,0.01647721723524,0.12836361336157534,0.956855447203162,0.04314455279683804,0.5665209422727272,0.0010582077272728307,0.00175860659741182,0.015100452599921202,,0.8043949921887517,-0.23681584218875162
1800000,89.8775,0.001567854,-0.00404902,0.001556415,-0.00052029,-0.554123737,-0.003480914,-17.65047113,-0.392695805,-13.6938923,-0.04333342,0.1288775,-0.003908449,-0.1761331,0.1742774,0.1312135,0.01721698,0.1021604,0.1575889,0.00858364,7.367887e-05,-0.1858974,0.1904321,0.1513845,0.02291726,0.1370063,0.1288775,0.1505018,0.2419752,0.0,0.00404902,0.554123737,0.016683088876250002,0.12916303215800565,0.9688107062928929,0.031189293707107102,0.5536791356363637,0.00044460136363622116,0.002475252981366998,0.013210871000735232,,0.7884132357886386,-0.2342894987886387
1810000,90.3775,0.001416303,-0.00384902,0.001537123,-0.001429659,-0.539946984,-0.002704229,-17.62709111,-0.297265933,-13.70127821,-0.04358042,0.1298847,-0.00360383,-0.1783459,0.1748184,0.1317529,0.01735883,0.09572701,0.156253,0.008577555,7.357445e-05,-0.1835967,0.1926143,0.1504094,0.022623,0.1375632,0.1298847,0.1494339,0.2422499,0.0,0.00384902,0.539946984,0.016943609744089996,0.1301676217194199,0.9839395237348123,0.016060476265187695,0.5417398580909091,-0.0017928740909091134,0.0025029116341560957,0.020510470260738753,,0.7794283519362136,-0.23948136793621366
1820000,90.8775,0.001403692,-0.00364902,0.001364293,-0.001992019,-0.531604505,-0.002846757,-17.6227076,-0.186583703,-13.70100722,-0.04356708,0.1309354,-0.003915793,-0.1817626,0.1727959,0.1312937,0.01723804,0.1046358,0.1592642,0.008462531,7.161444e-05,-0.1900033,0.1911764,0.1500135,0.02250405,0.1371676,0.1309354,0.149095,0.2423034,0.0,0.00364902,0.531604505,0.01721569341316,0.1312085874215556,0.9997398094947071,0.0002601905052929121,0.5295095512727273,0.0020949537272727525,0.0026392223304642654,0.01177111650677389,,0.7719238814618647,-0.24031937646186474
1830000,91.3775,0.001313383,-0.00344902,0.001281152,-0.002315633,-0.515598924,-0.002781757,-17.61442074,-0.10462464,-13.69643276,-0.04352131,0.1319996,-0.003810433,-0.1760174,0.1755927,0.1304815,0.01702542,0.1015654,0.1640097,0.008450449,7.141008e-05,-0.1848015,0.1936151,0.1499848,0.02249544,0.1362963,0.1319996,0.1491117,0.2424253,0.0,0.00344902,0.515598924,0.01749530448016,0.13226981696577644,1.0159772219617242,-0.01597722196172424,0.5175954710909091,-0.0019965470909091287,0.002706359491282458,0.014928221356004514,,0.7653831619312528,-0.24978423793125282
1840000,91.8775,0.001097893,-0.00324902,0.001308385,-0.002564027,-0.508114407,-0.003077076,-17.57815831,0.006225217,-13.69455223,-0.0435897,0.133168,-0.003352914,-0.1752033,0.1752785,0.1302376,0.01696183,0.1030274,0.167709,0.008816213,7.772561e-05,-0.1836195,0.1922028,0.1495192,0.02235598,0.1361193,0.133168,0.1486025,0.2426676,0.0,0.00324902,0.508114407,0.017811441834000002,0.13345951383846713,1.0343357678719673,-0.03433576787196735,0.505726872,0.002387534999999996,0.0031490927450861716,0.01224917521943173,,0.7635189911550246,-0.25540458415502465
1850000,92.3775,0.001155819,-0.00304902,0.001095175,0.000401174,-0.488608035,-0.003910149,-17.58155671,0.07847131,-13.69511145,-0.04309162,0.1335544,-0.004078605,-0.1793878,0.1765197,0.1307379,0.01709239,0.106787,0.157432,0.008671767,7.519955e-05,-0.1826687,0.1915958,0.1484743,0.02204461,0.136475,0.1335544,0.1475243,0.2424253,0.0,0.00304902,0.488608035,0.017911977309359995,0.13383563542405286,1.0401740059592597,-0.040174005959259684,0.49438750381818186,-0.005779468818181865,0.0031979782765434862,0.015561772592495467,,0.7340507909666381,-0.24544275596663806
1860000,92.8775,0.001063671,-0.00284902,0.001006454,-0.000116777,-0.484678746,-0.003573366,-17.57736449,0.202581769,-13.68829227,-0.0431937,0.1347067,-0.004035316,-0.1825118,0.177671,0.1291935,0.01669096,0.09712922,0.1612263,0.008481798,7.19409e-05,-0.1857804,0.1884894,0.1484444,0.02203575,0.1349406,0.1347067,0.1475257,0.2422274,0.0,0.00284902,0.484678746,0.018217835924890003,0.13497346378044095,1.0579356509121456,-0.057935650912145586,0.482982605,0.0016961409999999844,0.003309998646682096,0.0037416287328238163,,0.7308706084903756,-0.24619186249037556
1870000,93.3775,0.00094668,-0.00264902,0.000941463,-0.002163397,-0.469499289,-0.002763215,-17.54812451,0.275548067,-13.68914128,-0.04241098,0.1359797,-0.003385335,-0.1764131,0.1698004,0.1286697,0.0165559,0.1021078,0.1619773,0.008721841,7.607051e-05,-0.1815643,0.1870317,0.1485254,0.02205979,0.1342686,0.1359797,0.1475936,0.2425763,0.0,0.00264902,0.469499289,0.018566549322090006,0.13625912564701861,1.0781859340066673,-0.07818593400666729,0.4722762355454545,-0.0027769465454545172,0.003270001105942274,0.01054945096394078,,0.7331772272516999,-0.2636779382516999
1880000,93.8775,0.000846782,-0.00244902,0.000867553,-0.001888076,-0.457966927,-0.002919659,-17.54485925,0.373874925,-13.69573157,-0.0429992,0.1370847,-0.004361008,-0.1776365,0.1741479,0.1288205,0.01659471,0.1049455,0.1623698,0.008463881,7.163729e-05,-0.1870215,0.184529,0.1482444,0.02197639,0.1345018,0.1370847,0.1472593,0.2432047,0.0,0.00244902,0.457966927,0.01886385226409,0.137345739883296,1.0954507388253965,-0.09545073882539645,0.46118298627272725,-0.003216059272727223,0.003325154892392922,0.010980328147635141,,0.7289016412222385,-0.2709347142222385
1890000,94.3775,0.000769594,-0.00224902,0.000778929,-0.001306615,-0.445274888,-0.004096044,-17.52879096,0.457492779,-13.67160563,-0.04310098,0.1382073,-0.003631704,-0.1754338,0.1761543,0.1275354,0.01626527,0.1050537,0.1692489,0.008539364,7.292074e-05,-0.1816998,0.1968591,0.1486925,0.02210947,0.1333624,0.1382073,0.1477326,0.2434529,0.0,0.00224902,0.445274888,0.01917417851329,0.13847085799290043,1.1134718256216598,-0.1134718256216598,0.4512868582727273,-0.006011970272727318,0.003392489902477285,0.017324172467241872,,0.7262934606788845,-0.28101857267888447
1900000,94.8775,0.000640263,-0.00204902,0.000712085,-0.001971356,-0.4428461,-0.004069545,-17.50637382,0.579427919,-13.68042932,-0.04256869,0.1387012,-0.003108758,-0.174543,0.1701526,0.1282492,0.01644785,0.1101695,0.1634385,0.008362816,6.993669e-05,-0.1829285,0.1851003,0.1465782,0.02148518,0.133826,0.1387012,0.14558,0.2427144,0.0,0.00204902,0.4428461,0.01930795957144,0.13895308406595372,1.1212406820004939,-0.12124068200049387,0.4407170431818182,0.002129056818181818,0.0034867303554505895,0.01821033011406816,,0.7010817727789321,-0.2582356727789321
1910000,95.3775,0.000574209,-0.00184902,0.00061779,-0.000217558,-0.42866985,-0.003270808,-17.50279802,0.661020523,-13.68286649,-0.04259573,0.1395096,-0.004440486,-0.1756892,0.1774053,0.1272598,0.01619505,0.1092256,0.1661741,0.008549077,7.308672e-05,-0.1826135,0.1848402,0.1471756,0.02166067,0.1330031,0.1395096,0.1463017,0.2430577,0.0,0.00184902,0.42866985,0.019536015212160005,0.13977129609529992,1.1344841975148519,-0.13448419751485186,0.43153637336363637,-0.002866523363636353,0.0030207434277299923,0.006116528273167286,,0.6879402874599039,-0.25927043745990386
1920000,95.8775,0.000489201,-0.00164902,0.00054309,-0.000862129,-0.42217692,-0.002546735,-17.477514,0.764649125,-13.6663601,-0.04192688,0.1405858,-0.00332833,-0.1726042,0.1704066,0.1258748,0.01584446,0.1130522,0.1687204,0.008440072,7.123482e-05,-0.181898,0.1876403,0.1475437,0.02176915,0.1313814,0.1405858,0.1466035,0.2430473,0.0,0.00164902,0.42217692,0.01983560198164,0.14083892211189347,1.151881627444576,-0.151881627444576,0.42161178672727273,0.0005651332727272806,0.003355310467780585,0.01186134852841597,,0.6839571053806063,-0.26178018538060627
1930000,96.3775,0.000362081,-0.00144902,0.000488741,-0.001614867,-0.409578763,-0.002712423,-17.46101012,0.84025444,-13.67684166,-0.04193185,0.1412063,-0.003993737,-0.1783885,0.1784369,0.1268747,0.01609719,0.1132708,0.1683976,0.008099936,6.560896e-05,-0.1810005,0.1910578,0.1463023,0.02140435,0.1323505,0.1412063,0.1453928,0.2431807,0.0,0.00144902,0.409578763,0.020004828119690003,0.14143842518810085,1.1617088300413827,-0.1617088300413827,0.41247532254545455,-0.0028965595454545356,0.003644231270992021,0.00647239324484698,,0.6632835366982317,-0.2537047736982317
1940000,96.8775,0.00024009,-0.00124902,0.000429072,-0.001482265,-0.406741516,-0.002772588,-17.44348537,0.956897413,-13.66892569,-0.04175029,0.1428333,-0.003675365,-0.1747575,0.1707465,0.1270062,0.01613057,0.1114682,0.1699224,0.008521462,7.261532e-05,-0.1839228,0.185459,0.1458045,0.02125894,0.1324389,0.1428333,0.1448328,0.2438681,0.0,0.00124902,0.406741516,0.020473966908889998,0.14308727025451984,1.1889523869801264,-0.1889523869801264,0.4037478794545455,0.0029936365454545366,0.004179815142845858,0.009926975883967485,,0.6810085093541238,-0.2742669933541238
1950000,97.3775,0.000223988,-0.00104902,0.00026424,-0.000356817,-0.391846441,-0.004597516,-17.44803096,1.021276033,-13.66649353,-0.04160884,0.1434311,-0.00351799,-0.1760455,0.1693938,0.1260134,0.01587937,0.1157487,0.1716042,0.008183265,6.696582e-05,-0.1820961,0.1853214,0.1464985,0.02146182,0.1314625,0.1434311,0.1454709,0.2440887,0.0,0.00104902,0.391846441,0.020639446267210003,0.14366435280615023,1.1985620087474196,-0.19856200874741958,0.39542856781818186,-0.0035821268181818744,0.00503416544171865,0.018465107796423796,,0.6598552314104158,-0.2680087904104158
1960000,97.8775,9.44e-05,-0.00084902,0.000229961,-0.000953498,-0.387620667,-0.003708092,-17.41439947,1.127648497,-13.67976761,-0.04132328,0.1450807,-0.00391254,-0.1721413,0.1670833,0.1252647,0.01569123,0.1103481,0.170978,0.00859205,7.382333e-05,-0.1823645,0.1885962,0.1454565,0.02115759,0.1306413,0.1450807,0.1444772,0.2440234,0.0,0.00084902,0.387620667,0.021122232842490003,0.14533489891450713,1.2265981120407132,-0.22659811204071323,0.38740645927272727,0.00021420772727270831,0.005415667130188479,0.005872773551983574,,0.6793275630922093,-0.29170689609220934
1970000,98.3775,1.64e-05,-0.00064902,0.000127431,-0.000837684,-0.375508293,-0.003685266,-17.42114528,1.200818789,-13.65890679,-0.04153291,0.1452744,-0.003371545,-0.1726986,0.1743084,0.1256107,0.01577806,0.1132733,0.1792939,0.008197868,6.720504e-05,-0.1796469,0.1834773,0.1449031,0.02099691,0.1310427,0.1452744,0.1439745,0.2440151,0.0,0.00064902,0.375508293,0.02117185633536,0.1455055199480762,1.2294798188716674,-0.22947981887166735,0.38064076672727276,-0.005132473727272768,0.005495772649115538,0.009129145549563634,,0.6433409787784482,-0.2678326857784482
1980000,98.8775,-6.31e-05,-0.00044902,4.23e-05,-0.00027634,-0.368998183,-0.003303185,-17.39576931,1.299315032,-13.66512671,-0.04125178,0.1466388,-0.003580777,-0.1689865,0.1621393,0.1234163,0.01523158,0.1115344,0.1721741,0.008132256,6.613359e-05,-0.1791325,0.1841767,0.1453936,0.0211393,0.1287892,0.1466388,0.1444436,0.2439476,0.0,0.00044902,0.368998183,0.021569071255440005,0.14686412514783861,1.2525466544035826,-0.2525466544035826,0.37447147063636366,-0.005473287636363677,0.005533671334526955,0.007750168909817051,,0.6518573646974282,-0.2828591816974282
1990000,99.3775,-0.000247279,-0.00024902,3.31e-05,-0.002431448,-0.361965053,-0.003226342,-17.37954821,1.3860203,-13.65897069,-0.04119131,0.1473268,-0.003810725,-0.1715285,0.1673429,0.1234703,0.01524492,0.1148938,0.1758875,0.008449742,7.139813e-05,-0.1787534,0.1880344,0.1445241,0.02088723,0.1288168,0.1473268,0.1435292,0.2438741,0.0,0.00024902,0.361965053,0.021776584128240004,0.14756891314989076,1.2645972221583606,-0.26459722215836057,0.3694775626363636,-0.007512509636363629,0.005467464876076183,0.006100719362644248,,0.6360857391687277,-0.2741206861687277
2000000,99.8775,-0.000301153,-4.9e-05,-6.78e-05,-0.00109579,-0.35376246,-0.003845437,-17.36501177,1.476349728,-13.65078051,-0.04143798,0.1481056,-0.00416517,-0.1725826,0.1620352,0.1231362,0.01516254,0.118607,0.1750789,0.008060451,6.497087e-05,-0.1824759,0.1841457,0.1444154,0.02085581,0.1285675,0.1481056,0.1434037,0.2441534,0.0,4.9e-05,0.35376246,0.022000239621360003,0.14832477750315354,1.2775852148414384,-0.2775852148414384,0.3648410620909091,-0.011078602090909107,0.005408682284964482,0.013663746822639364,,0.6223766583213824,-0.26861419832138245
2010000,100.3775,-0.000391301,0.0,-3.8e-05,-0.001311647,-0.354602906,-0.002609617,-17.34079268,1.502600347,-13.65996673,-0.04111668,0.147952,-0.003679378,-0.1724782,0.1748398,0.1233709,0.01522038,0.1161158,0.1763946,0.008209879,6.740212e-05,-0.1778086,0.183486,0.1443999,0.02085133,0.128743,0.147952,0.1434588,0.244118,0.0,0.0,0.354602906,0.021957196424,0.14817960866462024,1.2750856351326225,-0.2750856351326225,0.36155889618181825,-0.00695599018181825,0.005320463886502864,0.014668153788051088,,0.6064924337677778,-0.25188952776777784
2020000,100.8775,-0.000394066,0.0,-2.93e-05,-0.002186558,-0.354247232,-0.002214064,-17.34002875,1.503918611,-13.64585918,-0.04146379,0.148562,-0.003347484,-0.1696839,0.1692566,0.1235162,0.01525626,0.1199299,0.1742767,0.008016213,6.425968e-05,-0.1782538,0.1812646,0.1436114,0.02062425,0.1289795,0.148562,0.1426411,0.2441353,0.0,0.0,0.354247232,0.022134927524000002,0.1487781150707321,1.2854067329699863,-0.2854067329699863,0.35846999036363636,-0.004222758363636336,0.005320860320485554,0.011765657059894742,,0.6292477759124894,-0.27500054391248935
2030000,101.3775,-0.000334063,0.0,-7.91e-05,-0.001564464,-0.354314663,-0.003304527,-17.34829745,1.50445904,-13.65941947,-0.04085871,0.1481074,-0.003439382,-0.1732812,0.1782704,0.1240676,0.01539276,0.1211233,0.1795161,0.008011507,6.418425e-05,-0.1797503,0.1808902,0.144139,0.02077606,0.1294009,0.1481074,0.143108,0.2443535,0.0,0.0,0.354314663,0.02199998618476,0.14832392317074142,1.2775704974175088,-0.27757049741750883,0.35653218218181815,-0.0022175191818181728,0.0050926950536416705,0.0013097961165019995,,0.6119709102211626,-0.2576562472211626
2040000,101.8775,-0.000268931,0.0,-0.000146925,-0.000883324,-0.354645775,-0.004122699,-17.36873966,1.509301469,-13.65511457,-0.04147513,0.1483735,-0.003720976,-0.1733655,0.1684249,0.124977,0.01561924,0.1196423,0.1779877,0.008230744,6.774515e-05,-0.1779314,0.180383,0.1434131,0.02056731,0.1303747,0.1483735,0.1424622,0.2446711,0.0,0.0,0.354645775,0.022082440652249995,0.1486016172598737,1.2823587456537036,-0.28235874565370356,0.35526079390909093,-0.0006150189090909364,0.004838770433963903,0.012387318455554462,,0.6225277549101044,-0.2678819799101044
2050000,102.3775,-0.000355278,0.0,-7.31e-05,-0.0015054,-0.35574001,-0.002903836,-17.3594876,1.504162574,-13.66053307,-0.040466,0.148688,-0.003302181,-0.1765305,0.1676244,0.1234855,0.01524867,0.1183127,0.1732436,0.008295387,6.881345e-05,-0.1784565,0.1782107,0.1444545,0.02086709,0.1286973,0.148688,0.1434681,0.2445523,0.0,0.0,0.35574001,0.022176934793999997,0.14891922237911395,1.2878461549031792,-0.2878461549031792,0.3543510353636364,0.0013889746363636157,0.004294400150706416,0.009615688238707504,,0.634626068183314,-0.278886058183314
2060000,102.8775,-0.000295638,0.0,-0.000133769,-0.001590827,-0.355742616,-0.002431913,-17.34845975,1.509048225,-13.65061518,-0.04105737,0.1481505,-0.003434854,-0.1701407,0.1637799,0.1240951,0.0153996,0.1166605,0.1803263,0.008167952,6.671543e-05,-0.1794494,0.1861867,0.1437033,0.02065064,0.1294763,0.1481505,0.142735,0.2441839,0.0,0.0,0.355742616,0.022015286080249996,0.1483754901601002,1.2784589841159746,-0.2784589841159746,0.3541869670909091,0.0015556489090909342,0.0027281842564014776,0.014625312218122953,,0.6139297928064456,-0.25818717680644554
2070000,103.3775,-0.000292628,0.0,-0.000113872,-0.001128908,-0.353642703,-0.003261003,-17.36884588,1.504449817,-13.6567789,-0.04070528,0.1481978,-0.003666132,-0.1719205,0.1734277,0.1237055,0.01530306,0.1181668,0.1744388,0.008139231,6.624708e-05,-0.183038,0.1848248,0.1440417,0.02074801,0.1289343,0.1481978,0.1430812,0.2441482,0.0,0.0,0.353642703,0.02202883500484,0.14842114069377044,1.2792457894431484,-0.2792457894431484,0.35394649463636363,-0.00030379163636362616,0.001789738200564922,0.009320334986687573,,0.6156644943569246,-0.2620217913569246
2080000,103.8775,-0.000377839,0.0,-5.09e-05,-0.002654344,-0.354192403,-0.003213231,-17.35434483,1.498587,-13.6531118,-0.04129918,0.1484364,-0.003455221,-0.1695191,0.1666457,0.123042,0.01513933,0.1170637,0.1760586,0.008308211,6.902637e-05,-0.1846925,0.1839109,0.1444539,0.02086694,0.1285178,0.1484364,0.143433,0.2443094,0.0,0.0,0.354192403,0.022102391214959997,0.1486687297818879,1.2835173032142002,-0.2835173032142002,0.3537383561818182,0.00045404681818178583,0.001319463068848137,0.011540872708636372,,0.6250820736559266,-0.2708896706559266
2090000,104.3775,-0.000387625,0.0,-5.01e-05,-0.00215675,-0.355012912,-0.003156475,-17.32881583,1.499971884,-13.65798996,-0.04058168,0.1480359,-0.003579941,-0.1710196,0.168511,0.1241441,0.01541175,0.1239721,0.1776294,0.008090411,6.545476e-05,-0.1751016,0.184399,0.1435153,0.02059664,0.1294191,0.1480359,0.1425528,0.2439477,0.0,0.0,0.355012912,0.02198008244881,0.14825681248701525,1.2764146591535865,-0.27641465915358654,0.35352408763636367,0.001488824363636343,0.0012053338717001804,0.009928948614583254,,0.6094225868185604,-0.2544096748185604
2100000,104.8775,-0.000291131,0.0,-0.000112518,-0.000594931,-0.351957709,-0.003474364,-17.35896487,1.498817556,-13.65153887,-0.04163951,0.1483771,-0.003465454,-0.1726743,0.1664944,0.1240851,0.01539711,0.1120621,0.1744493,0.008127683,6.605924e-05,-0.1822016,0.1814806,0.1439966,0.02073501,0.1295675,0.1483771,0.1430014,0.2445646,0.0,0.0,0.351957709,0.022081823044410004,0.14859953917966906,1.2823228802877564,-0.28232288028775643,0.3532797180000001,-0.0013220090000000684,0.0012559164239161992,0.01085315805667183,,0.6224486810861631,-0.27049097208616313
